emp_number,satisfaction_level,last_evaluation,number_of_projects,average_monthly_hours,years_at_company,work_accident,left,promotion_last_5years,department,salary
PC_Analytics_2006,0.36,0.95,3,206,4,0,0,0,sales,low
PC_Analytics_2007,0.54,0.37,2,176,2,0,0,0,sales,low
PC_Analytics_2008,0.99,0.91,5,136,4,0,0,0,sales,low
PC_Analytics_2009,0.5,0.75,6,127,3,0,0,0,sales,low
PC_Analytics_2010,0.74,0.64,4,268,3,0,0,0,sales,low
PC_Analytics_2011,0.56,0.58,4,258,3,0,0,0,sales,medium
PC_Analytics_2012,0.34,0.39,2,136,3,0,0,0,sales,medium
PC_Analytics_2013,0.48,0.94,5,255,6,0,0,0,accounting,medium
PC_Analytics_2014,0.73,0.62,3,218,3,0,0,0,accounting,medium
PC_Analytics_2015,0.59,0.87,3,268,4,0,0,0,accounting,medium
PC_Analytics_2016,0.81,0.57,3,224,2,0,0,0,hr,medium
PC_Analytics_2017,0.9,0.66,3,231,3,0,0,0,hr,medium
PC_Analytics_2018,0.41,0.84,6,191,6,0,0,0,hr,medium
PC_Analytics_2019,0.89,0.92,4,165,5,0,0,0,hr,medium
PC_Analytics_2020,0.48,0.84,4,252,3,0,0,0,technical,medium
PC_Analytics_2021,0.79,0.97,5,266,2,0,0,0,technical,medium
PC_Analytics_2022,0.98,0.66,5,248,3,0,0,0,technical,medium
PC_Analytics_2023,0.75,0.7,4,144,4,0,0,0,technical,high
PC_Analytics_2024,1,0.41,4,174,3,0,0,0,technical,low
PC_Analytics_2025,0.24,0.82,5,179,6,0,0,0,technical,medium
PC_Analytics_2026,0.84,0.43,6,246,4,0,0,0,technical,medium
PC_Analytics_2027,0.56,0.86,4,201,3,1,0,0,technical,medium
PC_Analytics_2028,0.92,0.93,4,208,3,0,0,0,technical,medium
PC_Analytics_2029,0.61,0.98,3,267,3,0,0,0,technical,low
PC_Analytics_2030,0.84,0.77,4,262,4,0,0,0,technical,low
PC_Analytics_2031,0.85,0.59,3,235,3,0,0,0,support,low
PC_Analytics_2032,0.67,0.57,2,160,4,0,0,0,support,low
PC_Analytics_2033,0.54,0.94,4,267,4,0,0,0,support,low
PC_Analytics_2034,0.75,0.56,5,175,4,0,0,0,support,low
PC_Analytics_2035,0.82,0.79,4,224,2,0,0,0,support,low
PC_Analytics_2036,0.76,0.6,4,177,2,0,0,0,support,low
PC_Analytics_2037,0.19,0.53,6,191,4,0,0,0,support,low
PC_Analytics_2038,0.61,0.41,3,138,3,0,0,0,support,low
PC_Analytics_2039,0.51,0.8,3,218,2,1,0,0,support,low
PC_Analytics_2040,0.52,0.88,3,179,2,1,0,0,support,low
PC_Analytics_2041,0.74,0.58,3,241,3,0,0,0,support,low
PC_Analytics_2042,0.98,0.91,4,240,3,0,0,0,technical,low
PC_Analytics_2043,0.71,0.92,3,202,4,0,0,0,technical,low
PC_Analytics_2044,0.33,0.88,6,260,3,0,0,0,technical,low
PC_Analytics_2045,0.98,0.97,3,196,3,0,0,0,management,low
PC_Analytics_2046,0.52,0.59,2,176,3,1,0,0,IT,low
PC_Analytics_2047,0.84,0.65,2,140,3,0,0,0,IT,low
PC_Analytics_2048,0.87,0.5,3,242,2,0,0,0,IT,low
PC_Analytics_2049,0.48,0.85,3,279,4,0,0,0,IT,low
PC_Analytics_2050,0.58,0.55,4,202,3,0,0,0,IT,medium
PC_Analytics_2051,0.58,0.84,5,228,3,0,0,0,product_mng,medium
PC_Analytics_2052,0.73,0.69,4,171,3,0,0,0,product_mng,medium
PC_Analytics_2053,0.68,0.54,4,153,3,0,0,0,product_mng,medium
PC_Analytics_2054,0.41,0.68,3,165,3,1,0,0,product_mng,medium
PC_Analytics_2055,0.85,0.6,3,182,3,0,0,0,IT,medium
PC_Analytics_2056,0.54,0.7,5,239,5,0,0,0,RandD,medium
PC_Analytics_2057,0.81,0.61,5,231,2,0,0,0,RandD,medium
PC_Analytics_2058,0.7,0.52,4,255,3,0,0,0,RandD,medium
PC_Analytics_2059,0.63,0.66,4,237,2,1,0,0,RandD,medium
PC_Analytics_2060,0.68,0.54,3,251,2,0,0,0,RandD,medium
PC_Analytics_2061,0.7,0.53,4,178,2,0,0,0,marketing,medium
PC_Analytics_2062,0.82,0.65,4,148,3,0,0,0,sales,high
PC_Analytics_2063,0.72,0.94,4,240,4,0,0,0,accounting,low
PC_Analytics_2064,0.77,0.78,3,269,3,0,0,0,support,medium
PC_Analytics_2065,0.86,0.91,4,147,3,0,0,0,technical,medium
PC_Analytics_2066,0.15,0.97,3,198,5,0,0,0,management,medium
PC_Analytics_2067,0.81,0.99,5,143,3,0,0,0,marketing,medium
PC_Analytics_2068,0.93,0.98,3,238,2,0,0,0,marketing,low
PC_Analytics_2069,0.62,0.74,4,213,4,0,0,0,marketing,low
PC_Analytics_2070,0.53,0.81,3,226,3,1,0,0,sales,low
PC_Analytics_2071,0.86,0.99,3,169,2,1,0,0,sales,low
PC_Analytics_2072,0.92,0.65,4,238,2,0,0,0,sales,low
PC_Analytics_2073,0.97,0.83,4,202,3,0,0,0,sales,low
PC_Analytics_2074,0.39,0.78,2,205,6,1,0,0,sales,low
PC_Analytics_2075,0.45,0.66,3,111,4,0,0,0,sales,low
PC_Analytics_2076,0.41,0.47,4,104,3,0,0,0,sales,low
PC_Analytics_2077,0.51,0.69,3,212,3,0,0,0,sales,low
PC_Analytics_2078,0.74,0.62,4,236,4,0,0,0,sales,low
PC_Analytics_2079,0.69,0.57,5,245,2,1,0,0,sales,low
PC_Analytics_2080,0.84,0.64,4,267,4,0,0,0,sales,low
PC_Analytics_2081,0.69,0.66,5,106,5,0,0,0,sales,low
PC_Analytics_2082,0.93,0.53,5,198,3,0,0,0,sales,low
PC_Analytics_2083,0.33,0.45,6,239,3,0,0,0,sales,low
PC_Analytics_2084,0.25,0.65,5,220,3,0,0,0,sales,low
PC_Analytics_2085,0.63,0.59,5,224,3,0,0,0,sales,low
PC_Analytics_2086,0.81,0.62,3,100,3,0,0,0,sales,low
PC_Analytics_2087,0.12,0.87,4,244,5,0,0,0,sales,low
PC_Analytics_2088,0.52,0.66,4,139,3,0,0,0,sales,low
PC_Analytics_2089,0.57,0.51,2,152,2,0,0,0,accounting,medium
PC_Analytics_2090,0.84,0.58,4,208,3,0,0,0,accounting,medium
PC_Analytics_2091,0.6,0.95,5,205,3,0,0,0,accounting,medium
PC_Analytics_2092,0.73,0.44,2,194,6,0,0,0,hr,medium
PC_Analytics_2093,0.2,0.58,3,209,5,0,0,0,hr,medium
PC_Analytics_2094,0.58,0.9,3,212,3,0,0,0,hr,medium
PC_Analytics_2095,0.48,0.56,2,151,3,0,0,0,hr,medium
PC_Analytics_2096,0.54,0.67,4,282,6,0,0,0,technical,medium
PC_Analytics_2097,0.86,1,4,256,3,0,0,0,technical,medium
PC_Analytics_2098,0.94,0.83,2,185,3,1,0,0,technical,medium
PC_Analytics_2099,0.76,0.74,5,132,3,0,0,0,technical,medium
PC_Analytics_2100,0.61,0.95,5,233,3,0,0,0,technical,medium
PC_Analytics_2101,0.56,0.94,4,215,2,0,0,0,technical,high
PC_Analytics_2102,1,0.74,3,220,4,0,0,0,technical,low
PC_Analytics_2103,0.15,0.53,6,222,3,0,0,0,technical,medium
PC_Analytics_2104,0.19,0.58,5,182,2,0,0,0,technical,medium
PC_Analytics_2105,0.17,0.73,5,258,4,0,0,0,technical,medium
PC_Analytics_2106,0.71,0.57,3,209,2,0,0,0,technical,medium
PC_Analytics_2107,0.86,0.79,3,242,2,0,0,0,support,low
PC_Analytics_2108,0.59,0.88,4,155,3,1,0,0,support,low
PC_Analytics_2109,0.74,0.76,5,104,4,0,0,0,support,low
PC_Analytics_2110,0.98,0.92,4,201,3,1,0,0,support,low
PC_Analytics_2111,0.93,0.75,5,143,3,0,0,0,support,low
PC_Analytics_2112,1,0.92,5,161,3,1,0,0,support,low
PC_Analytics_2113,0.59,0.81,4,200,2,0,0,0,support,low
PC_Analytics_2114,0.98,0.55,4,255,2,0,0,0,support,low
PC_Analytics_2115,0.35,0.5,5,227,2,0,0,0,support,low
PC_Analytics_2116,0.42,0.96,3,270,6,0,0,0,support,low
PC_Analytics_2117,0.61,0.85,5,230,3,0,0,0,support,low
PC_Analytics_2118,0.78,0.72,5,270,3,1,0,0,technical,low
PC_Analytics_2119,0.93,0.52,4,200,3,0,0,0,technical,low
PC_Analytics_2120,0.5,0.95,5,207,3,0,0,0,technical,low
PC_Analytics_2121,0.67,0.51,5,182,3,0,0,0,management,low
PC_Analytics_2122,0.75,0.85,4,234,3,0,0,0,IT,low
PC_Analytics_2123,0.79,0.51,4,237,2,0,0,0,IT,low
PC_Analytics_2124,0.84,0.89,4,187,2,1,0,0,IT,low
PC_Analytics_2125,0.72,0.5,3,257,6,0,0,0,IT,low
PC_Analytics_2126,0.57,0.48,2,194,2,0,0,0,IT,low
PC_Analytics_2127,0.73,0.52,4,162,3,0,0,0,product_mng,low
PC_Analytics_2128,0.74,0.58,4,148,2,0,0,0,product_mng,medium
PC_Analytics_2129,0.52,0.83,4,210,2,0,0,0,product_mng,medium
PC_Analytics_2130,0.56,0.76,3,213,2,1,0,0,product_mng,medium
PC_Analytics_2131,0.76,0.68,4,189,2,1,0,0,IT,medium
PC_Analytics_2132,0.82,0.93,4,185,2,0,0,0,RandD,medium
PC_Analytics_2133,0.76,0.83,3,186,2,1,0,0,RandD,medium
PC_Analytics_2134,0.62,0.59,3,128,3,0,0,0,RandD,medium
PC_Analytics_2135,0.48,0.8,4,268,3,0,0,0,RandD,medium
PC_Analytics_2136,0.64,0.77,3,213,3,1,0,0,RandD,medium
PC_Analytics_2137,0.74,0.82,4,142,2,0,0,0,marketing,medium
PC_Analytics_2138,0.52,0.43,2,199,2,0,0,0,sales,medium
PC_Analytics_2139,0.67,0.5,4,157,2,0,0,0,accounting,medium
PC_Analytics_2140,0.71,0.76,5,172,2,1,0,0,support,high
PC_Analytics_2141,0.72,0.63,3,176,3,1,0,0,technical,low
PC_Analytics_2142,0.33,0.58,2,183,2,0,0,0,management,medium
PC_Analytics_2143,0.91,0.56,4,270,2,0,0,0,marketing,medium
PC_Analytics_2144,0.88,0.68,5,157,4,1,0,0,marketing,medium
PC_Analytics_2145,0.96,0.6,4,185,3,0,0,0,marketing,medium
PC_Analytics_2146,0.97,0.68,3,167,3,0,0,0,sales,low
PC_Analytics_2147,0.27,0.59,5,226,5,0,0,0,sales,low
PC_Analytics_2148,0.65,0.64,3,223,4,0,0,0,sales,low
PC_Analytics_2149,0.68,0.73,3,257,3,0,0,0,sales,low
PC_Analytics_2150,0.68,0.46,4,143,3,0,0,0,sales,low
PC_Analytics_2151,0.69,0.74,3,215,2,0,0,0,sales,low
PC_Analytics_2152,0.79,0.99,3,194,4,0,0,0,sales,low
PC_Analytics_2153,0.74,0.92,5,193,3,0,0,0,sales,low
PC_Analytics_2154,0.8,0.83,3,163,3,0,0,0,sales,low
PC_Analytics_2155,0.38,0.94,5,252,5,0,0,0,sales,low
PC_Analytics_2156,0.26,0.83,3,168,3,0,0,0,sales,low
PC_Analytics_2157,0.81,0.86,3,231,3,0,0,0,sales,low
PC_Analytics_2158,0.67,0.54,2,141,2,0,0,0,sales,low
PC_Analytics_2159,0.55,0.81,4,260,2,0,0,0,sales,low
PC_Analytics_2160,0.87,0.71,3,132,2,0,0,0,sales,low
PC_Analytics_2161,0.46,0.69,2,159,2,0,0,0,sales,low
PC_Analytics_2162,0.63,0.57,4,177,3,1,0,0,sales,low
PC_Analytics_2163,0.54,0.96,4,248,3,0,0,0,sales,low
PC_Analytics_2164,1,0.49,3,185,2,0,0,0,sales,low
PC_Analytics_2165,0.97,0.66,4,149,2,0,0,0,accounting,low
PC_Analytics_2166,0.9,0.92,3,152,3,0,0,0,accounting,low
PC_Analytics_2167,0.75,0.7,3,129,3,0,0,0,accounting,medium
PC_Analytics_2168,0.92,0.84,4,208,2,0,0,0,hr,medium
PC_Analytics_2169,0.8,0.94,4,136,2,0,0,0,hr,medium
PC_Analytics_2170,0.57,0.81,3,142,2,0,0,0,hr,medium
PC_Analytics_2171,0.81,0.94,3,225,4,0,0,0,hr,medium
PC_Analytics_2172,0.64,0.6,3,143,3,0,0,0,technical,medium
PC_Analytics_2173,0.71,0.54,4,215,3,0,0,0,technical,medium
PC_Analytics_2174,0.35,0.58,3,229,6,1,0,0,technical,medium
PC_Analytics_2175,0.88,0.81,5,193,5,0,0,0,technical,medium
PC_Analytics_2176,0.13,0.59,5,160,5,0,0,0,technical,medium
PC_Analytics_2177,0.82,0.73,4,195,5,1,0,0,technical,medium
PC_Analytics_2178,0.17,0.92,4,189,2,0,0,0,technical,medium
PC_Analytics_2179,0.21,0.82,4,207,5,0,0,0,technical,high
PC_Analytics_2180,0.89,0.47,4,108,3,0,0,0,technical,low
PC_Analytics_2181,0.2,0.72,6,224,4,0,0,0,technical,medium
PC_Analytics_2182,0.99,0.81,5,180,3,1,0,0,technical,medium
PC_Analytics_2183,0.26,0.85,6,152,4,0,0,0,support,medium
PC_Analytics_2184,0.22,0.53,4,244,2,0,0,0,support,medium
PC_Analytics_2185,0.79,0.84,3,176,3,0,0,0,support,low
PC_Analytics_2186,0.73,0.79,4,145,2,1,0,0,support,low
PC_Analytics_2187,0.83,0.54,3,149,3,0,0,0,support,low
PC_Analytics_2188,0.42,0.54,3,122,4,0,0,0,support,low
PC_Analytics_2189,0.18,0.8,2,110,5,0,0,0,support,low
PC_Analytics_2190,0.92,0.91,4,222,2,0,0,0,support,low
PC_Analytics_2191,0.87,0.52,3,237,3,0,0,0,support,low
PC_Analytics_2192,0.72,0.65,4,224,3,0,0,0,support,low
PC_Analytics_2193,0.64,0.58,5,115,5,0,0,0,support,low
PC_Analytics_2194,1,0.66,4,180,3,0,0,0,technical,low
PC_Analytics_2195,0.83,0.65,4,162,3,0,0,0,technical,low
PC_Analytics_2196,0.98,0.58,4,136,3,0,0,0,technical,low
PC_Analytics_2197,0.7,0.87,3,260,2,0,0,0,management,low
PC_Analytics_2198,0.9,0.79,4,150,2,0,0,0,IT,low
PC_Analytics_2199,0.55,0.99,4,248,3,0,0,0,IT,low
PC_Analytics_2200,0.78,0.84,3,233,3,1,0,0,IT,low
PC_Analytics_2201,0.89,0.53,5,272,3,0,0,0,IT,low
PC_Analytics_2202,0.17,0.59,3,197,5,0,0,0,IT,low
PC_Analytics_2203,0.14,0.64,5,164,5,0,0,0,product_mng,low
PC_Analytics_2204,0.85,0.57,4,216,2,0,0,0,product_mng,low
PC_Analytics_2205,0.84,0.79,4,266,3,1,0,0,product_mng,low
PC_Analytics_2206,0.7,0.69,3,102,4,1,0,0,product_mng,medium
PC_Analytics_2207,0.16,0.98,5,284,5,0,0,0,IT,medium
PC_Analytics_2208,0.51,0.69,3,145,2,1,0,0,RandD,medium
PC_Analytics_2209,0.6,0.89,3,167,4,0,0,0,RandD,medium
PC_Analytics_2210,0.5,0.63,3,172,2,0,0,0,RandD,medium
PC_Analytics_2211,0.43,0.39,5,198,5,0,0,0,RandD,medium
PC_Analytics_2212,0.5,0.7,4,201,4,0,0,0,RandD,medium
PC_Analytics_2213,0.91,0.89,4,197,4,0,0,0,marketing,medium
PC_Analytics_2214,0.65,0.93,4,270,2,0,0,0,sales,medium
PC_Analytics_2215,0.59,0.52,2,149,3,0,0,0,accounting,medium
PC_Analytics_2216,0.89,0.56,3,256,3,0,0,0,support,medium
PC_Analytics_2217,0.97,0.6,3,162,3,0,0,0,technical,medium
PC_Analytics_2218,0.56,0.97,5,163,2,0,0,0,management,high
PC_Analytics_2219,0.76,0.93,3,266,3,1,0,0,marketing,low
PC_Analytics_2220,0.28,0.55,4,208,4,0,0,0,marketing,medium
PC_Analytics_2221,0.75,0.51,4,138,4,0,0,0,marketing,medium
PC_Analytics_2222,0.78,0.81,4,232,3,0,0,0,sales,medium
PC_Analytics_2223,0.26,0.63,6,100,4,0,0,0,sales,medium
PC_Analytics_2224,0.53,0.72,2,172,5,0,0,0,sales,low
PC_Analytics_2225,0.25,0.41,3,133,6,1,0,0,sales,low
PC_Analytics_2226,0.82,0.51,3,234,3,0,0,0,sales,low
PC_Analytics_2227,0.71,0.57,2,183,4,0,0,0,sales,low
PC_Analytics_2228,0.61,0.95,4,174,4,0,0,0,sales,low
PC_Analytics_2229,0.89,0.68,3,175,2,0,0,0,sales,low
PC_Analytics_2230,0.57,0.78,3,109,3,1,0,0,sales,low
PC_Analytics_2231,0.93,0.8,4,248,3,0,0,0,sales,low
PC_Analytics_2232,0.61,0.84,5,104,4,0,0,0,sales,low
PC_Analytics_2233,0.56,0.62,3,154,2,0,0,0,sales,low
PC_Analytics_2234,0.7,0.89,6,214,2,0,0,0,sales,low
PC_Analytics_2235,0.9,0.64,4,209,4,0,0,0,sales,low
PC_Analytics_2236,0.15,0.74,6,212,2,0,0,0,sales,low
PC_Analytics_2237,0.39,0.36,3,168,3,1,0,0,sales,low
PC_Analytics_2238,0.74,0.72,4,176,3,0,0,0,sales,low
PC_Analytics_2239,0.7,0.61,4,163,4,1,0,0,sales,low
PC_Analytics_2240,0.72,0.93,4,148,2,0,0,0,sales,low
PC_Analytics_2241,0.61,0.97,3,137,3,0,0,0,accounting,low
PC_Analytics_2242,0.96,1,5,162,3,0,0,0,accounting,low
PC_Analytics_2243,0.7,0.59,4,216,3,0,0,0,accounting,low
PC_Analytics_2244,0.92,0.49,3,240,2,0,0,0,hr,low
PC_Analytics_2245,0.72,0.56,4,176,2,0,0,0,hr,medium
PC_Analytics_2246,0.53,0.75,6,192,6,0,0,0,hr,medium
PC_Analytics_2247,0.67,0.85,3,160,4,0,0,0,hr,medium
PC_Analytics_2248,0.78,0.8,4,194,2,1,0,0,technical,medium
PC_Analytics_2249,0.53,0.75,4,239,2,1,0,0,technical,medium
PC_Analytics_2250,0.9,0.48,4,204,3,0,0,0,technical,medium
PC_Analytics_2251,0.16,0.9,5,258,3,0,0,0,technical,medium
PC_Analytics_2252,0.62,0.38,3,257,3,0,0,0,technical,medium
PC_Analytics_2253,0.62,0.98,4,137,3,0,0,0,technical,medium
PC_Analytics_2254,0.22,0.52,6,175,4,0,0,0,technical,medium
PC_Analytics_2255,0.91,0.82,3,183,3,0,0,0,technical,medium
PC_Analytics_2256,0.87,0.74,4,190,4,0,0,0,technical,medium
PC_Analytics_2257,0.95,0.69,3,225,2,0,0,0,technical,high
PC_Analytics_2258,0.99,0.75,3,215,3,0,0,0,technical,low
PC_Analytics_2259,0.99,0.57,3,176,4,1,0,0,support,medium
PC_Analytics_2260,0.77,0.99,4,153,3,1,0,0,support,medium
PC_Analytics_2261,0.75,0.68,3,150,2,1,0,0,support,medium
PC_Analytics_2262,0.83,0.54,4,259,5,0,0,0,support,medium
PC_Analytics_2263,0.61,0.39,3,99,2,0,0,0,support,low
PC_Analytics_2264,0.91,0.97,3,167,2,0,0,0,support,low
PC_Analytics_2265,0.47,0.64,3,192,3,0,0,0,support,low
PC_Analytics_2266,0.77,0.61,5,146,3,0,0,0,support,low
PC_Analytics_2267,0.55,0.51,3,190,3,0,0,0,support,low
PC_Analytics_2268,0.32,0.48,5,246,3,0,0,0,support,low
PC_Analytics_2269,0.96,0.67,6,190,3,0,0,0,support,low
PC_Analytics_2270,0.72,0.79,5,260,2,0,0,0,technical,low
PC_Analytics_2271,0.8,0.9,4,136,3,0,0,0,technical,low
PC_Analytics_2272,0.61,0.55,4,231,3,0,0,0,technical,low
PC_Analytics_2273,0.97,0.88,3,204,2,0,0,0,management,low
PC_Analytics_2274,0.63,0.93,4,201,3,0,0,0,IT,low
PC_Analytics_2275,0.92,0.92,3,159,3,0,0,0,IT,low
PC_Analytics_2276,0.94,0.74,5,171,3,0,0,0,IT,low
PC_Analytics_2277,0.79,0.72,6,240,4,0,0,0,IT,low
PC_Analytics_2278,0.75,0.73,2,152,4,0,0,0,IT,low
PC_Analytics_2279,0.78,0.99,3,151,3,1,0,0,product_mng,low
PC_Analytics_2280,0.96,0.45,6,232,2,1,0,0,product_mng,low
PC_Analytics_2281,0.65,0.68,4,128,5,0,0,0,product_mng,low
PC_Analytics_2282,0.18,0.94,3,187,6,1,0,0,product_mng,low
PC_Analytics_2283,0.94,0.51,3,160,2,0,0,0,IT,low
PC_Analytics_2284,0.84,0.79,4,259,3,0,0,0,RandD,medium
PC_Analytics_2285,0.67,0.54,2,136,2,0,0,0,RandD,medium
PC_Analytics_2286,0.71,0.5,4,253,3,0,0,0,RandD,medium
PC_Analytics_2287,0.56,0.64,3,260,3,0,0,0,RandD,medium
PC_Analytics_2288,0.29,0.56,5,231,6,0,0,0,RandD,medium
PC_Analytics_2289,0.47,0.9,3,101,2,1,0,0,marketing,medium
PC_Analytics_2290,0.4,0.69,2,174,3,0,0,0,sales,medium
PC_Analytics_2291,0.81,0.82,4,167,2,0,0,0,accounting,medium
PC_Analytics_2292,0.96,0.99,3,148,3,0,0,0,support,medium
PC_Analytics_2293,0.99,0.75,6,139,5,1,0,0,technical,medium
PC_Analytics_2294,0.75,0.77,4,136,3,0,0,0,management,medium
PC_Analytics_2295,0.75,0.74,4,153,2,0,0,0,marketing,medium
PC_Analytics_2296,1,0.86,4,161,2,0,0,0,marketing,high
PC_Analytics_2297,0.52,0.53,2,163,2,0,0,0,marketing,low
PC_Analytics_2298,0.98,0.74,3,164,3,0,0,0,sales,medium
PC_Analytics_2299,0.6,0.64,2,137,5,0,0,0,sales,medium
PC_Analytics_2300,0.38,0.44,3,137,3,0,0,0,sales,medium
PC_Analytics_2301,0.51,0.41,6,106,5,0,0,0,sales,medium
PC_Analytics_2302,0.91,0.61,2,272,2,0,0,0,sales,low
PC_Analytics_2303,0.56,0.62,5,238,3,0,0,0,sales,low
PC_Analytics_2304,0.58,0.69,4,223,4,0,0,0,sales,low
PC_Analytics_2305,0.51,0.53,3,201,2,0,0,0,sales,low
PC_Analytics_2306,0.91,0.55,6,97,4,0,0,0,sales,low
PC_Analytics_2307,0.8,0.98,2,232,6,1,0,0,sales,low
PC_Analytics_2308,0.55,0.83,4,199,3,0,0,0,sales,low
PC_Analytics_2309,0.62,0.53,3,141,3,0,0,0,sales,low
PC_Analytics_2310,0.62,0.6,3,171,2,0,0,0,sales,low
PC_Analytics_2311,0.87,0.58,4,212,3,0,0,0,sales,low
PC_Analytics_2312,0.65,0.5,5,270,2,0,0,0,sales,low
PC_Analytics_2313,0.51,0.64,3,267,2,0,0,0,sales,low
PC_Analytics_2314,0.98,0.77,3,134,2,1,0,0,sales,low
PC_Analytics_2315,0.13,0.43,4,165,5,0,0,0,sales,low
PC_Analytics_2316,0.78,0.76,5,168,4,1,0,0,sales,low
PC_Analytics_2317,0.6,0.98,3,262,2,0,0,0,accounting,low
PC_Analytics_2318,0.68,0.69,3,185,2,0,0,0,accounting,low
PC_Analytics_2319,0.55,0.84,3,237,3,0,0,0,accounting,low
PC_Analytics_2320,0.99,0.79,4,192,3,0,0,0,hr,low
PC_Analytics_2321,0.92,0.68,5,236,2,0,0,0,hr,low
PC_Analytics_2322,1,0.65,4,202,4,1,0,0,hr,low
PC_Analytics_2323,0.77,0.93,4,171,2,0,0,0,hr,medium
PC_Analytics_2324,0.86,0.7,5,160,3,0,0,0,technical,medium
PC_Analytics_2325,0.89,0.84,2,252,3,0,0,0,technical,medium
PC_Analytics_2326,0.58,0.55,5,206,3,0,0,0,technical,medium
PC_Analytics_2327,0.56,0.66,3,212,2,0,0,0,technical,medium
PC_Analytics_2328,0.38,0.64,3,111,3,0,0,0,technical,medium
PC_Analytics_2329,0.62,0.64,3,240,2,0,0,0,technical,medium
PC_Analytics_2330,0.66,0.77,2,171,2,0,0,0,technical,medium
PC_Analytics_2331,0.3,0.44,3,129,2,0,0,0,technical,medium
PC_Analytics_2332,0.82,0.83,3,271,2,0,0,0,technical,medium
PC_Analytics_2333,0.96,0.68,4,162,2,0,0,0,technical,medium
PC_Analytics_2334,0.66,0.95,3,191,3,0,0,0,technical,medium
PC_Analytics_2335,0.79,0.5,5,176,3,0,0,0,support,high
PC_Analytics_2336,0.97,0.77,3,182,2,1,0,0,support,low
PC_Analytics_2337,0.59,0.65,3,226,3,0,0,0,support,medium
PC_Analytics_2338,0.57,0.48,4,161,3,0,0,0,support,medium
PC_Analytics_2339,0.64,0.53,4,163,3,0,0,0,support,medium
PC_Analytics_2340,0.14,0.51,5,173,4,0,0,0,support,medium
PC_Analytics_2341,0.48,0.55,3,228,2,0,0,0,support,low
PC_Analytics_2342,0.78,1,3,139,3,0,0,0,support,low
PC_Analytics_2343,0.96,0.62,5,128,5,0,0,0,support,low
PC_Analytics_2344,0.82,0.97,3,115,2,1,0,0,support,low
PC_Analytics_2345,0.94,0.9,5,191,4,0,0,0,support,low
PC_Analytics_2346,0.95,0.66,4,183,3,0,0,0,technical,low
PC_Analytics_2347,0.59,0.43,3,173,3,0,0,0,technical,low
PC_Analytics_2348,0.69,0.89,4,174,2,0,0,0,technical,low
PC_Analytics_2349,0.74,0.72,3,213,3,0,0,0,management,low
PC_Analytics_2350,0.67,0.67,4,192,4,0,0,0,IT,low
PC_Analytics_2351,0.83,0.52,3,167,2,1,0,0,IT,low
PC_Analytics_2352,0.81,0.85,3,263,3,1,0,0,IT,low
PC_Analytics_2353,0.54,0.73,2,100,3,0,0,0,IT,low
PC_Analytics_2354,0.89,0.83,3,164,3,0,0,0,IT,low
PC_Analytics_2355,0.79,0.74,5,172,2,0,0,0,product_mng,low
PC_Analytics_2356,0.46,0.58,4,171,3,0,0,0,product_mng,low
PC_Analytics_2357,0.99,0.93,4,236,3,0,0,0,product_mng,low
PC_Analytics_2358,0.75,0.9,5,186,4,0,0,0,product_mng,low
PC_Analytics_2359,0.93,0.82,4,175,3,0,0,0,IT,low
PC_Analytics_2360,0.65,0.6,5,227,3,0,0,0,RandD,low
PC_Analytics_2361,0.19,0.63,4,142,6,0,0,0,RandD,low
PC_Analytics_2362,0.48,0.61,2,121,2,0,0,0,RandD,medium
PC_Analytics_2363,0.95,0.64,5,234,3,0,0,0,RandD,medium
PC_Analytics_2364,0.92,0.77,4,185,3,0,0,0,RandD,medium
PC_Analytics_2365,0.84,0.54,4,160,3,0,0,0,marketing,medium
PC_Analytics_2366,0.37,0.63,4,153,3,1,0,0,sales,medium
PC_Analytics_2367,0.22,0.74,3,199,6,0,0,0,accounting,medium
PC_Analytics_2368,0.64,0.54,3,166,2,0,0,0,support,medium
PC_Analytics_2369,0.72,0.88,2,247,3,0,0,0,technical,medium
PC_Analytics_2370,0.48,0.69,4,245,3,0,0,0,management,medium
PC_Analytics_2371,0.12,0.55,5,242,4,0,0,0,marketing,medium
PC_Analytics_2372,0.78,0.98,5,158,2,0,0,0,marketing,medium
PC_Analytics_2373,0.71,0.74,3,163,3,1,0,0,marketing,medium
PC_Analytics_2374,0.38,0.69,3,99,3,1,0,0,sales,high
PC_Analytics_2375,0.57,0.85,4,164,3,0,0,0,sales,low
PC_Analytics_2376,0.72,0.51,3,160,3,0,0,0,sales,medium
PC_Analytics_2377,0.6,0.57,2,184,3,0,0,0,sales,medium
PC_Analytics_2378,0.61,0.55,5,266,2,0,0,0,sales,medium
PC_Analytics_2379,0.67,0.64,4,190,2,0,0,0,sales,medium
PC_Analytics_2380,0.97,0.97,5,192,2,0,0,0,sales,low
PC_Analytics_2381,0.22,0.6,3,205,6,1,0,0,sales,low
PC_Analytics_2382,0.15,0.53,4,205,5,1,0,0,sales,low
PC_Analytics_2383,0.6,0.6,3,258,3,0,0,0,sales,low
PC_Analytics_2384,0.15,0.8,5,151,2,1,0,0,sales,low
PC_Analytics_2385,0.5,0.81,3,148,2,0,0,0,sales,low
PC_Analytics_2386,0.9,0.67,3,179,2,0,0,0,sales,low
PC_Analytics_2387,0.84,0.51,6,141,2,1,0,0,sales,low
